text,heading,href,date,article_index,tag
"Regragui vokste opp som franskmann og kjente ikke spesielt godt til Marokko utover familieferiene, skriver Daily Mail. Før han skulle trene i Marokko fokuserte han på å lære seg den marokkanske kulturen og islam.","«Fredsmeglerens» historie: Vokste opp i tøft miljø, overtalte stjerne og dukket opp i Zoom-møte",https://vg.no/sport/fotball/i/wAdQPM/fredsmeglerens-historie-vokste-opp-i-toeft-miljoe-overtalte-stjerne-og-dukket-opp-i-zoom-moete,2022-12-15,1563.0,p
Suksessen til Marokko har blitt feiret også i andre afrikanske land og i den arabiske verdenen. Etter seieren mot Portugal tok det helt av.,"«Fredsmeglerens» historie: Vokste opp i tøft miljø, overtalte stjerne og dukket opp i Zoom-møte",https://vg.no/sport/fotball/i/wAdQPM/fredsmeglerens-historie-vokste-opp-i-toeft-miljoe-overtalte-stjerne-og-dukket-opp-i-zoom-moete,2022-12-15,1563.0,p
"– Vi var hjemme med mamma og pappa og var samlet der. Det var full stemning, masse glede, skrik og rop, forteller Omar Elabdellaoui.","«Fredsmeglerens» historie: Vokste opp i tøft miljø, overtalte stjerne og dukket opp i Zoom-møte",https://vg.no/sport/fotball/i/wAdQPM/fredsmeglerens-historie-vokste-opp-i-toeft-miljoe-overtalte-stjerne-og-dukket-opp-i-zoom-moete,2022-12-15,1563.0,p
"– Det får folk som aldri ser på fotball til å se på fotball. Det bringer alle sammen. Jeg vil også tro at alle som er glad i fotball er Marokko-fans om dagen, uansett hvor man er fra. Det gir håp og tro til alle som blir sett på som underdogs. Det har vært veldig følsomt. Jeg har veldig mye familie i Marokko, så jeg får videoer og snaps. Det har vært folkefest hver eneste dag og folk er helt i hundre, sier han.","«Fredsmeglerens» historie: Vokste opp i tøft miljø, overtalte stjerne og dukket opp i Zoom-møte",https://vg.no/sport/fotball/i/wAdQPM/fredsmeglerens-historie-vokste-opp-i-toeft-miljoe-overtalte-stjerne-og-dukket-opp-i-zoom-moete,2022-12-15,1563.0,p
"I 2007 spilte Regragui blant annet sammen med tidenes mestscorende på det franske landslaget, Olivier Giroud (da 21 år), i den franske klubben Grenoble Foot 38. Onsdag møtes de igjen.","«Fredsmeglerens» historie: Vokste opp i tøft miljø, overtalte stjerne og dukket opp i Zoom-møte",https://vg.no/sport/fotball/i/wAdQPM/fredsmeglerens-historie-vokste-opp-i-toeft-miljoe-overtalte-stjerne-og-dukket-opp-i-zoom-moete,2022-12-15,1563.0,p
"– Vi er selvsikre. Vi er ikke slitne. Vi ønsker å gå lenger, sier Regragui.","«Fredsmeglerens» historie: Vokste opp i tøft miljø, overtalte stjerne og dukket opp i Zoom-møte",https://vg.no/sport/fotball/i/wAdQPM/fredsmeglerens-historie-vokste-opp-i-toeft-miljoe-overtalte-stjerne-og-dukket-opp-i-zoom-moete,2022-12-15,1563.0,p
Dette er stemmen som går viralt på TikTok,Dette er stemmen som går viralt på TikTok,https://vg.no/sport/fotball/i/WRRJpd/dette-er-stemmen-som-gaar-viralt-paa-tiktok,2022-12-15,1564.0,h1
"DOHA/OSLO (VG) Peter Drury (55) er kanskje ikke kjent for folk flest, men på sosiale medier er sportskommentatoren en legende.",Dette er stemmen som går viralt på TikTok,https://vg.no/sport/fotball/i/WRRJpd/dette-er-stemmen-som-gaar-viralt-paa-tiktok,2022-12-15,1564.0,p
"– Herregud ... Hvordan gjør han det? En av de mest talentfulle menneskene i verden, skriver en fotballfan på Twitter under målet til Messi mot Mexico tidligere i VM.",Dette er stemmen som går viralt på TikTok,https://vg.no/sport/fotball/i/WRRJpd/dette-er-stemmen-som-gaar-viralt-paa-tiktok,2022-12-15,1564.0,p
Men han snakker ikke om Lionel Messi.,Dette er stemmen som går viralt på TikTok,https://vg.no/sport/fotball/i/WRRJpd/dette-er-stemmen-som-gaar-viralt-paa-tiktok,2022-12-15,1564.0,p
Medier: Cristiano Ronaldo trener på Real Madrids treningsanlegg,Medier: Cristiano Ronaldo trener på Real Madrids treningsanlegg,https://vg.no/sport/fotball/i/wAdQBo/medier-cristiano-ronaldo-trener-paa-real-madrids-treningsanlegg,2022-12-15,1565.0,h1
Nyhetsselskapet Relevo melder at Cristiano Ronaldo (37) trener på treningsanlegget Valdebebas kun fire dager etter VM-exiten.,Medier: Cristiano Ronaldo trener på Real Madrids treningsanlegg,https://vg.no/sport/fotball/i/wAdQBo/medier-cristiano-ronaldo-trener-paa-real-madrids-treningsanlegg,2022-12-15,1565.0,p
Hvor går veien videre for Cristiano Ronaldo? Det er spørsmålet mange stiller seg etter at portugiseren terminerte kontrakten med Manchester United kort tid før VM.,Medier: Cristiano Ronaldo trener på Real Madrids treningsanlegg,https://vg.no/sport/fotball/i/wAdQBo/medier-cristiano-ronaldo-trener-paa-real-madrids-treningsanlegg,2022-12-15,1565.0,p
"I helgen røk Portugal ut i VM-kvartfinalen etter å ha tapt 0–1 for Marokko. Kun dager senere er portugiseren på treningsfeltet til Real Madrid, melder Relevo. ",Medier: Cristiano Ronaldo trener på Real Madrids treningsanlegg,https://vg.no/sport/fotball/i/wAdQBo/medier-cristiano-ronaldo-trener-paa-real-madrids-treningsanlegg,2022-12-15,1565.0,p
"Også den spanske storavisen Marca skriver at Ronaldo trener på Valdebebas, men at han trener på en annen bane og ikke sammen med Real Madrid. De omtaler hans tilstedeværelse som «overraskende».",Medier: Cristiano Ronaldo trener på Real Madrids treningsanlegg,https://vg.no/sport/fotball/i/wAdQBo/medier-cristiano-ronaldo-trener-paa-real-madrids-treningsanlegg,2022-12-15,1565.0,p
Cristiano Ronaldo tilbrakte i ni år i den spanske hovedstadsklubben før veien gikk videre til Juventus.,Medier: Cristiano Ronaldo trener på Real Madrids treningsanlegg,https://vg.no/sport/fotball/i/wAdQBo/medier-cristiano-ronaldo-trener-paa-real-madrids-treningsanlegg,2022-12-15,1565.0,p
"Flere medier, deriblant Marca, har skrevet at Ronaldo har et stående tilbud fra saudiarabiske Al-Nassr.",Medier: Cristiano Ronaldo trener på Real Madrids treningsanlegg,https://vg.no/sport/fotball/i/wAdQBo/medier-cristiano-ronaldo-trener-paa-real-madrids-treningsanlegg,2022-12-15,1565.0,p
"Lønnen skal ikke bare være skyhøy, men gigantisk. Ifølge Marca er den på 200 millioner euro i året, noe som tilsvarer svimlende to milliarder kroner.",Medier: Cristiano Ronaldo trener på Real Madrids treningsanlegg,https://vg.no/sport/fotball/i/wAdQBo/medier-cristiano-ronaldo-trener-paa-real-madrids-treningsanlegg,2022-12-15,1565.0,p
Cristiano Ronaldo har selv benektet at han er på vei til Saudi-Arabia.,Medier: Cristiano Ronaldo trener på Real Madrids treningsanlegg,https://vg.no/sport/fotball/i/wAdQBo/medier-cristiano-ronaldo-trener-paa-real-madrids-treningsanlegg,2022-12-15,1565.0,p
Kona til den avdøde journalisten Grant Wahl oppgir dødsårsaken,Kona til den avdøde journalisten Grant Wahl oppgir dødsårsaken,https://vg.no/sport/fotball/i/wAdQVL/kona-til-den-avdoede-journalisten-grant-wahl-doede-av-hjertesvikt,2022-12-15,1566.0,h1
"Ifølge kona til den avdøde journalisten Grant Wahl, som døde i Qatar i forrige uke, skyldtes dødsfallet aneurisme.",Kona til den avdøde journalisten Grant Wahl oppgir dødsårsaken,https://vg.no/sport/fotball/i/wAdQVL/kona-til-den-avdoede-journalisten-grant-wahl-doede-av-hjertesvikt,2022-12-15,1566.0,p
Hun avfeier også spekulasjonene om at det var noe mistenkelig ved dødsfallet. Det skriver Washington Post. ,Kona til den avdøde journalisten Grant Wahl oppgir dødsårsaken,https://vg.no/sport/fotball/i/wAdQVL/kona-til-den-avdoede-journalisten-grant-wahl-doede-av-hjertesvikt,2022-12-15,1566.0,p
"– Det er sannsynligvis noe som har bygget seg opp over flere år, sier kona Céline Gounder i et intervju hos CBS Mornings.",Kona til den avdøde journalisten Grant Wahl oppgir dødsårsaken,https://vg.no/sport/fotball/i/wAdQVL/kona-til-den-avdoede-journalisten-grant-wahl-doede-av-hjertesvikt,2022-12-15,1566.0,p
Kona har også lagt ut en lengre uttalelse hvor hun takker for all støtten og sympatien familien har fått fra hele verden.,Kona til den avdøde journalisten Grant Wahl oppgir dødsårsaken,https://vg.no/sport/fotball/i/wAdQVL/kona-til-den-avdoede-journalisten-grant-wahl-doede-av-hjertesvikt,2022-12-15,1566.0,p
"Der kommer Gounder, som for øvrig er lege, med en lengre forklaring på hva som var den medisinske årsaken til dødsfallet, som var «en uoppdaget aortisk aneruisme med hemoperikardium».",Kona til den avdøde journalisten Grant Wahl oppgir dødsårsaken,https://vg.no/sport/fotball/i/wAdQVL/kona-til-den-avdoede-journalisten-grant-wahl-doede-av-hjertesvikt,2022-12-15,1566.0,p
"– Trykket i brystet som han opplevde kort tid før dødsfallet kan ha vært symptomer på dette. Ingen mengder CPR eller sjokk kunne ha reddet ham. Dødsdfallet hans var ikke relatert til covid. Det var heller ikke relatert til vaksinestatusen hans. Det var ingenting kriminelt ved dødsfallet hans, slår Gounder fast.",Kona til den avdøde journalisten Grant Wahl oppgir dødsårsaken,https://vg.no/sport/fotball/i/wAdQVL/kona-til-den-avdoede-journalisten-grant-wahl-doede-av-hjertesvikt,2022-12-15,1566.0,p
Hva er aneurisme?,Kona til den avdøde journalisten Grant Wahl oppgir dødsårsaken,https://vg.no/sport/fotball/i/wAdQVL/kona-til-den-avdoede-journalisten-grant-wahl-doede-av-hjertesvikt,2022-12-15,1566.0,h3
"Ifølge Helse Norge er aortaaneurisme er en utposning på hovedpulsåren. Dersom karveggen i hovedpulsåren er svak, kan den begynne å bule ut og forårsake en utposning på hovedpulsåren (aortaaneurisme). Er aneurismet stort kan det være svært farlig.",Kona til den avdøde journalisten Grant Wahl oppgir dødsårsaken,https://vg.no/sport/fotball/i/wAdQVL/kona-til-den-avdoede-journalisten-grant-wahl-doede-av-hjertesvikt,2022-12-15,1566.0,p
"Wahl var en kjent journalist og fotballanalytiker for CBS Sports, han har skrevet for Sports Illustrated og vært reporter for Fox Sports. ",Kona til den avdøde journalisten Grant Wahl oppgir dødsårsaken,https://vg.no/sport/fotball/i/wAdQVL/kona-til-den-avdoede-journalisten-grant-wahl-doede-av-hjertesvikt,2022-12-15,1566.0,p
I 2009 ga han ut boken «The Beckham Experiment». Dette var hans åttende VM. Han ble tidligere i VM hedret av FIFA og det internasjonale sportsjournalistforbundet AIPS.,Kona til den avdøde journalisten Grant Wahl oppgir dødsårsaken,https://vg.no/sport/fotball/i/wAdQVL/kona-til-den-avdoede-journalisten-grant-wahl-doede-av-hjertesvikt,2022-12-15,1566.0,p
Som reporter var han svært kritisk til situasjonen for fremmedarbeidere som har vært med på å bygge stadionene til årets kontroversielle VM.,Kona til den avdøde journalisten Grant Wahl oppgir dødsårsaken,https://vg.no/sport/fotball/i/wAdQVL/kona-til-den-avdoede-journalisten-grant-wahl-doede-av-hjertesvikt,2022-12-15,1566.0,p
"Til New York Times sier Tim Scanlan, Wahls agent, at han hadde sittet på pressetribunen da han plutselig fikk et illebefinnende, mot slutten av kampen mellom Nederland og Argentina. Han forklarer også at journalisten hadde følt seg dårlig de siste dagene.",Kona til den avdøde journalisten Grant Wahl oppgir dødsårsaken,https://vg.no/sport/fotball/i/wAdQVL/kona-til-den-avdoede-journalisten-grant-wahl-doede-av-hjertesvikt,2022-12-15,1566.0,p
Journalistkollegaer på stedet forteller til ESPN at Wahl falt bak i stolen på presseområdet på Lusail Iconic Stadium under ekstraomgangene av kampen. Helsepersonell skal ha kommet raskt til stedet.,Kona til den avdøde journalisten Grant Wahl oppgir dødsårsaken,https://vg.no/sport/fotball/i/wAdQVL/kona-til-den-avdoede-journalisten-grant-wahl-doede-av-hjertesvikt,2022-12-15,1566.0,p
"I en podcast og på sin egen blogg hadde Wahl forklart at han på mandag oppsøkte en helseklinikk og fått påvist bronkitt. Han omtaler mye arbeid og stress den siste tiden, men at han avlyste det meste etter at han begynte å føle seg dårlig.",Kona til den avdøde journalisten Grant Wahl oppgir dødsårsaken,https://vg.no/sport/fotball/i/wAdQVL/kona-til-den-avdoede-journalisten-grant-wahl-doede-av-hjertesvikt,2022-12-15,1566.0,p
"– Kroppen sa stopp. Det er dette tre uker med lite søvn, høyt stressnivå og veldig mye jobb kan gjøre med deg. Det som startet som en forkjølelse, har de siste ti dagene blitt forandret til noe mer alvorlig, skrev Wahl på sin egen blogg.",Kona til den avdøde journalisten Grant Wahl oppgir dødsårsaken,https://vg.no/sport/fotball/i/wAdQVL/kona-til-den-avdoede-journalisten-grant-wahl-doede-av-hjertesvikt,2022-12-15,1566.0,p
"Han beskrev deretter at han hadde kjent et ubehagelig og sterkt trykk i brystet, men det hadde blitt bedre etter at han begynte å ta antibiotika.",Kona til den avdøde journalisten Grant Wahl oppgir dødsårsaken,https://vg.no/sport/fotball/i/wAdQVL/kona-til-den-avdoede-journalisten-grant-wahl-doede-av-hjertesvikt,2022-12-15,1566.0,p
"Wahl fortalte i november at han ble stoppet da han forsøkte å gå inn på VM-stadioen i Qatar med en regnbue-t-skjorte, til støtte for LHBT-miljøet i et land der homofili er ulovlig.",Kona til den avdøde journalisten Grant Wahl oppgir dødsårsaken,https://vg.no/sport/fotball/i/wAdQVL/kona-til-den-avdoede-journalisten-grant-wahl-doede-av-hjertesvikt,2022-12-15,1566.0,p
"Wahl var på vei inn til kampen mellom USA og Wales, da sikkerhetsvakten skal ha nektet å slippe han inn. Sikkerhetsvakten skal ha vært tydelig på årsaken:",Kona til den avdøde journalisten Grant Wahl oppgir dødsårsaken,https://vg.no/sport/fotball/i/wAdQVL/kona-til-den-avdoede-journalisten-grant-wahl-doede-av-hjertesvikt,2022-12-15,1566.0,p
– Du må bytte t-skjorte. Den der er ulovlig.,Kona til den avdøde journalisten Grant Wahl oppgir dødsårsaken,https://vg.no/sport/fotball/i/wAdQVL/kona-til-den-avdoede-journalisten-grant-wahl-doede-av-hjertesvikt,2022-12-15,1566.0,p
Ifølge NPR skal Wahl deretter ha blitt anholdt i en kort stund.,Kona til den avdøde journalisten Grant Wahl oppgir dødsårsaken,https://vg.no/sport/fotball/i/wAdQVL/kona-til-den-avdoede-journalisten-grant-wahl-doede-av-hjertesvikt,2022-12-15,1566.0,p
Grant Wahl har selv en bror som er homofil.,Kona til den avdøde journalisten Grant Wahl oppgir dødsårsaken,https://vg.no/sport/fotball/i/wAdQVL/kona-til-den-avdoede-journalisten-grant-wahl-doede-av-hjertesvikt,2022-12-15,1566.0,p
I en video i sosiale medier sørget broren over Wahls dødsfall. Eric Wahl sa at han var grunnen til at broren forsøkte å gå med en regnbuefarget t-skjorte i Qatar. Han satte også et spørsmålstegn ved brorens plutselige dødsfall.,Kona til den avdøde journalisten Grant Wahl oppgir dødsårsaken,https://vg.no/sport/fotball/i/wAdQVL/kona-til-den-avdoede-journalisten-grant-wahl-doede-av-hjertesvikt,2022-12-15,1566.0,p
I et intervju med NPR hevdet Eric Wahl at broren skal ha mottatt drapstrusler under mesterskapet. Påstandene er ikke bekreftet fra annet hold.,Kona til den avdøde journalisten Grant Wahl oppgir dødsårsaken,https://vg.no/sport/fotball/i/wAdQVL/kona-til-den-avdoede-journalisten-grant-wahl-doede-av-hjertesvikt,2022-12-15,1566.0,p
"– Vi er dypt triste over å høre om Grant Wahls død og sender våre kondolanser til familien hans, som vi har vært i nær kommunikasjon med. Sammen med høytstående Qatar-tjenestemenn skal vi sørge for at familiens ønsker blir oppfylt så raskt som mulig, sier Ned Price, talsmann for det amerikanske utenriksdepartementet.",Kona til den avdøde journalisten Grant Wahl oppgir dødsårsaken,https://vg.no/sport/fotball/i/wAdQVL/kona-til-den-avdoede-journalisten-grant-wahl-doede-av-hjertesvikt,2022-12-15,1566.0,p
Jørgen Isnes er Strømsgodsets nye hovedtrener: − En drøm,Jørgen Isnes er Strømsgodsets nye hovedtrener: − En drøm,https://vg.no/sport/fotball/i/O8yJxl/joergen-isnes-er-stroemsgodsets-nye-hovedtrener,2022-12-15,1567.0,h1
Onsdag ble Jørgen Isnes (43) presentert i sin første trenerjobb i Eliteserien. ,Jørgen Isnes er Strømsgodsets nye hovedtrener: − En drøm,https://vg.no/sport/fotball/i/O8yJxl/joergen-isnes-er-stroemsgodsets-nye-hovedtrener,2022-12-15,1567.0,p
"– Det er perfekt timing for meg, «Kåffa» og Godset, sier Isnes til VG.",Jørgen Isnes er Strømsgodsets nye hovedtrener: − En drøm,https://vg.no/sport/fotball/i/O8yJxl/joergen-isnes-er-stroemsgodsets-nye-hovedtrener,2022-12-15,1567.0,p
Siden 2015 har Oslo-mannen vært trener i Obosligaklubben KFUM Oslo. Der ledet han blant annet laget til flere kvalikkamper til Eliteserien. Senest i høst spilte KFUM mot Kongsvinger i kvaliken.,Jørgen Isnes er Strømsgodsets nye hovedtrener: − En drøm,https://vg.no/sport/fotball/i/O8yJxl/joergen-isnes-er-stroemsgodsets-nye-hovedtrener,2022-12-15,1567.0,p
"Nå blir han Strømsgodsets nye hovedtrener, og har signert en avtale som strekker seg ut 2025. Isnes overtar etter duoen Håkon Wibe-Lund og Bjørn Petter Ingebretsen, som ga seg etter sesongslutt.",Jørgen Isnes er Strømsgodsets nye hovedtrener: − En drøm,https://vg.no/sport/fotball/i/O8yJxl/joergen-isnes-er-stroemsgodsets-nye-hovedtrener,2022-12-15,1567.0,p
"– For meg er det en drøm som går i oppfyllelse på veldig mange måter. Jeg har spilt på det høyeste nivået, men nå får jeg muligheten til å lede et lag i Eliteserien, forteller en smørblid Ises.",Jørgen Isnes er Strømsgodsets nye hovedtrener: − En drøm,https://vg.no/sport/fotball/i/O8yJxl/joergen-isnes-er-stroemsgodsets-nye-hovedtrener,2022-12-15,1567.0,p
"Han påpeker at det er for tidlig å gå ut med en målsetting for 2023-sesongen, men har likevel klare ambisjoner:",Jørgen Isnes er Strømsgodsets nye hovedtrener: − En drøm,https://vg.no/sport/fotball/i/O8yJxl/joergen-isnes-er-stroemsgodsets-nye-hovedtrener,2022-12-15,1567.0,p
"– Jeg ønsker å bygge på det som er her og å få klubben tilbake til der de har vært tidligere. Det vil sannsynligvis ta litt tid, men jeg vil vekke Drammen og Godset, sier den nye hovedtreneren engasjert.",Jørgen Isnes er Strømsgodsets nye hovedtrener: − En drøm,https://vg.no/sport/fotball/i/O8yJxl/joergen-isnes-er-stroemsgodsets-nye-hovedtrener,2022-12-15,1567.0,p
"Isnes har vært en ettertraktet mann på det norske trenermarkedet i flere år, og den tidligere Skeid-spilleren har hatt konkrete samtaler med en rekke eliteserieklubber.",Jørgen Isnes er Strømsgodsets nye hovedtrener: − En drøm,https://vg.no/sport/fotball/i/O8yJxl/joergen-isnes-er-stroemsgodsets-nye-hovedtrener,2022-12-15,1567.0,p
"– Jeg ville ha minst ett år til i KFUM, og det var hovedgrunnen til at jeg takket nei til andre klubber i fjor. Vi gjennomførte en sesong som var bedre enn noensinne poengmessig, sier han.",Jørgen Isnes er Strømsgodsets nye hovedtrener: − En drøm,https://vg.no/sport/fotball/i/O8yJxl/joergen-isnes-er-stroemsgodsets-nye-hovedtrener,2022-12-15,1567.0,p
"Treneren opplyser overfor VG at han ikke kommer til å ta med seg noen fra trenerteamet i KFUM, og at Godset jobber med å danne et fullstendig trenerteam.",Jørgen Isnes er Strømsgodsets nye hovedtrener: − En drøm,https://vg.no/sport/fotball/i/O8yJxl/joergen-isnes-er-stroemsgodsets-nye-hovedtrener,2022-12-15,1567.0,p
"– Da Jostein (Flo, sportssjef i Strømsgodset) ringte, kjente jeg at det bruset i blodet med en gang.",Jørgen Isnes er Strømsgodsets nye hovedtrener: − En drøm,https://vg.no/sport/fotball/i/O8yJxl/joergen-isnes-er-stroemsgodsets-nye-hovedtrener,2022-12-15,1567.0,p
"Strømsgodset endte som nummer 12 i Eliteserien denne sesongen, ni poeng over Sandefjord på playoff-plass. Den nye hovedtreneren legger ikke skjul på at debutsesongen i Eliteserien blir krevende.",Jørgen Isnes er Strømsgodsets nye hovedtrener: − En drøm,https://vg.no/sport/fotball/i/O8yJxl/joergen-isnes-er-stroemsgodsets-nye-hovedtrener,2022-12-15,1567.0,p
"– Det er klart det blir tøft. Men det liker jeg også. Utfordringene kommer til å stå i kø, og det liker jeg. Dette er en større klubb, og det kommer til å skje mye rundt meg.",Jørgen Isnes er Strømsgodsets nye hovedtrener: − En drøm,https://vg.no/sport/fotball/i/O8yJxl/joergen-isnes-er-stroemsgodsets-nye-hovedtrener,2022-12-15,1567.0,p
Strømsgodsets daglige leder Magne Jordan Nilsen er strålende fornøyd med ansettelsen. ,Jørgen Isnes er Strømsgodsets nye hovedtrener: − En drøm,https://vg.no/sport/fotball/i/O8yJxl/joergen-isnes-er-stroemsgodsets-nye-hovedtrener,2022-12-15,1567.0,p
"– Jørgen Isnes seilte raskt opp som den sterkeste kandidaten til jobben. Jørgen har vist over tid i Kåffa at han er god lagbygger, han er hardtarbeidende, ambisiøs, faglig sterk og har gode menneskelige egenskaper til å lykkes her hos oss, sier Godsets daglige leder Magne Jordan Nilsen på klubbens hjemmesider.",Jørgen Isnes er Strømsgodsets nye hovedtrener: − En drøm,https://vg.no/sport/fotball/i/O8yJxl/joergen-isnes-er-stroemsgodsets-nye-hovedtrener,2022-12-15,1567.0,p
"– Isnes og Strømsgodset vil være en god match, fortsetter han. ",Jørgen Isnes er Strømsgodsets nye hovedtrener: − En drøm,https://vg.no/sport/fotball/i/O8yJxl/joergen-isnes-er-stroemsgodsets-nye-hovedtrener,2022-12-15,1567.0,p
Griezmann hylles for «renessanse» i ny rolle: − Han er lagets ansikt,Griezmann hylles for «renessanse» i ny rolle: − Han er lagets ansikt,https://vg.no/sport/fotball/i/abGQQd/griezmann-hylles-for-renessanse-i-ny-rolle-han-er-lagets-ansikt,2022-12-16,1568.0,h1
"Søndag spiller Frankrike finale for andre VM på rad, hvor det meste handler om duellen mellom Kylian Mbappé og Lionel Messi. Samtidig blomstrer Antoine Griezmann. Er han blitt «Frankrikes viktigste spiller»?",Griezmann hylles for «renessanse» i ny rolle: − Han er lagets ansikt,https://vg.no/sport/fotball/i/abGQQd/griezmann-hylles-for-renessanse-i-ny-rolle-han-er-lagets-ansikt,2022-12-16,1568.0,p
"– Han spiller i en litt annerledes rolle i VM, men det passer ham bra, sier Frankrike-trener Didier Deschamps.",Griezmann hylles for «renessanse» i ny rolle: − Han er lagets ansikt,https://vg.no/sport/fotball/i/abGQQd/griezmann-hylles-for-renessanse-i-ny-rolle-han-er-lagets-ansikt,2022-12-16,1568.0,p
"Den 54 år gamle ringreven har truffet blink igjen. Etter et ruskete år med kun én seier på seks Nations League-kamper mot Kroatia, Danmark og Østerrike, har Deschamps funnet en ny suksessoppskrift.",Griezmann hylles for «renessanse» i ny rolle: − Han er lagets ansikt,https://vg.no/sport/fotball/i/abGQQd/griezmann-hylles-for-renessanse-i-ny-rolle-han-er-lagets-ansikt,2022-12-16,1568.0,p
"Etter å ha eksperimentert med flere ulike formasjoner kom Frankrike til VM i en 4–3–3-formasjon, hvor Antoine Griezmann har fått en ny rolle som høyre indreløper.",Griezmann hylles for «renessanse» i ny rolle: − Han er lagets ansikt,https://vg.no/sport/fotball/i/abGQQd/griezmann-hylles-for-renessanse-i-ny-rolle-han-er-lagets-ansikt,2022-12-16,1568.0,p
"– Antoine er en spiller som skaper ubalanse. Han er lagets ansikt og jeg er veldig glad på hans vegne, sier Frankrike-forsvarer Jules Koundé, ifølge SPORT.",Griezmann hylles for «renessanse» i ny rolle: − Han er lagets ansikt,https://vg.no/sport/fotball/i/abGQQd/griezmann-hylles-for-renessanse-i-ny-rolle-han-er-lagets-ansikt,2022-12-16,1568.0,p
"Ifølge ESPN er det to år siden Deschamps ved frokostbordet fortalte Griezmann at «han har alt som skal til for å bli en god sentral midtbanespiller». Tidligere har 31-åringen spilt kant, offensiv midtbane og spiss.",Griezmann hylles for «renessanse» i ny rolle: − Han er lagets ansikt,https://vg.no/sport/fotball/i/abGQQd/griezmann-hylles-for-renessanse-i-ny-rolle-han-er-lagets-ansikt,2022-12-16,1568.0,p
Vadim Demidov (36) var lagkamerat med Antoine Griezmann da han slo gjennom i Real Sociedad. Han er ikke overrasket over at Griezmann blomstrer i sin nye rolle.,Griezmann hylles for «renessanse» i ny rolle: − Han er lagets ansikt,https://vg.no/sport/fotball/i/abGQQd/griezmann-hylles-for-renessanse-i-ny-rolle-han-er-lagets-ansikt,2022-12-16,1568.0,p
"– Han var et ekstremt talent og en ufattelig godt likt person. Også da elsket han å være midtbanespiller på trening – og til med forsvarsspiller og keeper. Han er en veldig leken fyr som liker å gjøre alt mulig. Han har alltid vært en multitalent med ball, så jeg synes det er veldig gøy å se ham i den rollen. Han har ekstreme kvaliteter med ball, sier Demidov til VG.",Griezmann hylles for «renessanse» i ny rolle: − Han er lagets ansikt,https://vg.no/sport/fotball/i/abGQQd/griezmann-hylles-for-renessanse-i-ny-rolle-han-er-lagets-ansikt,2022-12-16,1568.0,p
"– Han er så utrolig smart i løpene sine – og så taktisk smart. Han er også villig til å ta de løpene som færre og færre fotballspiller vil ta, nemlig de løpene hvor man kanskje ikke får ballen, men åpner rom, sier mannen med 16 landskamper for Norge, som nå jobber som fotballagent.",Griezmann hylles for «renessanse» i ny rolle: − Han er lagets ansikt,https://vg.no/sport/fotball/i/abGQQd/griezmann-hylles-for-renessanse-i-ny-rolle-han-er-lagets-ansikt,2022-12-16,1568.0,p
Griezmann har høstet mye ros og rolleendringen hans er behørig omtalt. New York Times-skribent og forfatter Rory Smith har blant annet skrevet en artikkel med tittelen «hvorfor Antoine Griezmann er Frankrikes viktigste spiller»,Griezmann hylles for «renessanse» i ny rolle: − Han er lagets ansikt,https://vg.no/sport/fotball/i/abGQQd/griezmann-hylles-for-renessanse-i-ny-rolle-han-er-lagets-ansikt,2022-12-16,1568.0,p
"– Han er en spillertype som virkelig kan forandre et lag fordi han jobber så hardt og er så teknisk begavet. Han liker å forsvare like mye som å angripe og være en playmaker. Selvsagt er ikke hovedansvaret hans å være en ballvinner. Venstrefoten hans er fantastisk og han skaper sjanser for andre, sier Deschamps.",Griezmann hylles for «renessanse» i ny rolle: − Han er lagets ansikt,https://vg.no/sport/fotball/i/abGQQd/griezmann-hylles-for-renessanse-i-ny-rolle-han-er-lagets-ansikt,2022-12-16,1568.0,p
Og akkurat der har har Deschamps sine ord i behold. Ingen spillere har skapt flere sjanser i VM:,Griezmann hylles for «renessanse» i ny rolle: − Han er lagets ansikt,https://vg.no/sport/fotball/i/abGQQd/griezmann-hylles-for-renessanse-i-ny-rolle-han-er-lagets-ansikt,2022-12-16,1568.0,p
Grafikk: Sofascore.com,Griezmann hylles for «renessanse» i ny rolle: − Han er lagets ansikt,https://vg.no/sport/fotball/i/abGQQd/griezmann-hylles-for-renessanse-i-ny-rolle-han-er-lagets-ansikt,2022-12-16,1568.0,p
"Spesielt i sluttspillet har Griezmann virkelig stått frem. I åttedelsfinalen mot Polen ble han belønnet med åtter på VG-børsen, før han fikk henholdsvis ni og åtte i kampene mot England og Marokko. I begge kampene ble han kåret til banens mest av VG.",Griezmann hylles for «renessanse» i ny rolle: − Han er lagets ansikt,https://vg.no/sport/fotball/i/abGQQd/griezmann-hylles-for-renessanse-i-ny-rolle-han-er-lagets-ansikt,2022-12-16,1568.0,p
"I onsdagens semifinaleseier mot Marokko fikk han også den offisielle tittelen som banens beste hos FIFA. Fotballekspert Petter Veland slår fast at prosjektet har vært en suksess, og mener Griezmann kommer mer til sin rett hos Deschamps enn på klubblaget Atlético Madrid.",Griezmann hylles for «renessanse» i ny rolle: − Han er lagets ansikt,https://vg.no/sport/fotball/i/abGQQd/griezmann-hylles-for-renessanse-i-ny-rolle-han-er-lagets-ansikt,2022-12-16,1568.0,p
